Loss : tensor(0.3130, grad_fn=<AddBackward0>)
Loss : tensor(0.3405, grad_fn=<AddBackward0>)
Loss : tensor(0.4089, grad_fn=<AddBackward0>)
Loss : tensor(0.3202, grad_fn=<AddBackward0>)
Loss : tensor(0.2967, grad_fn=<AddBackward0>)
Loss : tensor(0.2849, grad_fn=<AddBackward0>)
Loss : tensor(0.3310, grad_fn=<AddBackward0>)
Loss : tensor(0.2792, grad_fn=<AddBackward0>)
Loss : tensor(0.1799, grad_fn=<AddBackward0>)
Loss : tensor(0.3563, grad_fn=<AddBackward0>)
Loss : tensor(0.2879, grad_fn=<AddBackward0>)
Loss : tensor(0.3410, grad_fn=<AddBackward0>)
Loss : tensor(0.3298, grad_fn=<AddBackward0>)
Loss : tensor(0.2428, grad_fn=<AddBackward0>)
Loss : tensor(0.3234, grad_fn=<AddBackward0>)
Loss : tensor(0.3727, grad_fn=<AddBackward0>)
Loss : tensor(0.3164, grad_fn=<AddBackward0>)
Loss : tensor(0.2414, grad_fn=<AddBackward0>)
Loss : tensor(0.3386, grad_fn=<AddBackward0>)
Loss : tensor(0.2776, grad_fn=<AddBackward0>)
Loss : tensor(0.2695, grad_fn=<AddBackward0>)
Loss : tensor(0.3199, grad_fn=<AddBackward0>)
Loss : tensor(0.3204, grad_fn=<AddBackward0>)
Loss : tensor(0.3614, grad_fn=<AddBackward0>)
Loss : tensor(0.1914, grad_fn=<AddBackward0>)
Loss : tensor(0.1779, grad_fn=<AddBackward0>)
Loss : tensor(0.3213, grad_fn=<AddBackward0>)
Loss : tensor(0.1732, grad_fn=<AddBackward0>)
Loss : tensor(0.2373, grad_fn=<AddBackward0>)
Loss : tensor(0.3411, grad_fn=<AddBackward0>)
Loss : tensor(0.2306, grad_fn=<AddBackward0>)
Loss : tensor(0.1813, grad_fn=<AddBackward0>)
Loss : tensor(0.2456, grad_fn=<AddBackward0>)
Loss : tensor(0.2725, grad_fn=<AddBackward0>)
Loss : tensor(0.1791, grad_fn=<AddBackward0>)
Loss : tensor(0.1862, grad_fn=<AddBackward0>)
Loss : tensor(0.2750, grad_fn=<AddBackward0>)
Loss : tensor(0.2578, grad_fn=<AddBackward0>)
Loss : tensor(0.2074, grad_fn=<AddBackward0>)
Loss : tensor(0.1973, grad_fn=<AddBackward0>)
Loss : tensor(0.1910, grad_fn=<AddBackward0>)
Loss : tensor(0.3235, grad_fn=<AddBackward0>)
Loss : tensor(0.2092, grad_fn=<AddBackward0>)
Loss : tensor(0.2682, grad_fn=<AddBackward0>)
Loss : tensor(0.2435, grad_fn=<AddBackward0>)
Loss : tensor(0.2948, grad_fn=<AddBackward0>)
Loss : tensor(0.2703, grad_fn=<AddBackward0>)
Loss : tensor(0.2127, grad_fn=<AddBackward0>)
Loss : tensor(0.1876, grad_fn=<AddBackward0>)
Loss : tensor(0.2518, grad_fn=<AddBackward0>)
Loss : tensor(0.2244, grad_fn=<AddBackward0>)
Loss : tensor(0.2410, grad_fn=<AddBackward0>)
Loss : tensor(0.2509, grad_fn=<AddBackward0>)
Loss : tensor(0.1758, grad_fn=<AddBackward0>)
Loss : tensor(0.2450, grad_fn=<AddBackward0>)
Loss : tensor(0.3095, grad_fn=<AddBackward0>)
Loss : tensor(0.1938, grad_fn=<AddBackward0>)
Loss : tensor(0.2754, grad_fn=<AddBackward0>)
Loss : tensor(0.1700, grad_fn=<AddBackward0>)
Loss : tensor(0.1739, grad_fn=<AddBackward0>)
Loss : tensor(0.2104, grad_fn=<AddBackward0>)
Loss : tensor(0.2320, grad_fn=<AddBackward0>)
Loss : tensor(0.2161, grad_fn=<AddBackward0>)
Loss : tensor(0.2158, grad_fn=<AddBackward0>)
Loss : tensor(0.3913, grad_fn=<AddBackward0>)
Loss : tensor(0.2880, grad_fn=<AddBackward0>)
Loss : tensor(0.2033, grad_fn=<AddBackward0>)
Loss : tensor(0.3266, grad_fn=<AddBackward0>)
Loss : tensor(0.3887, grad_fn=<AddBackward0>)
Loss : tensor(0.1706, grad_fn=<AddBackward0>)
Loss : tensor(0.1953, grad_fn=<AddBackward0>)
Loss : tensor(0.3123, grad_fn=<AddBackward0>)
Loss : tensor(0.2491, grad_fn=<AddBackward0>)
Loss : tensor(0.1876, grad_fn=<AddBackward0>)
Loss : tensor(0.1916, grad_fn=<AddBackward0>)
Loss : tensor(0.2367, grad_fn=<AddBackward0>)
Loss : tensor(0.4439, grad_fn=<AddBackward0>)
Loss : tensor(0.2776, grad_fn=<AddBackward0>)
Loss : tensor(0.4491, grad_fn=<AddBackward0>)
Loss : tensor(0.2547, grad_fn=<AddBackward0>)
Loss : tensor(0.1665, grad_fn=<AddBackward0>)
Loss : tensor(0.1687, grad_fn=<AddBackward0>)
Loss : tensor(0.2941, grad_fn=<AddBackward0>)
Loss : tensor(0.2682, grad_fn=<AddBackward0>)
Loss : tensor(0.1514, grad_fn=<AddBackward0>)
Loss : tensor(0.3058, grad_fn=<AddBackward0>)
Loss : tensor(0.3426, grad_fn=<AddBackward0>)
Loss : tensor(0.1863, grad_fn=<AddBackward0>)
Loss : tensor(0.2694, grad_fn=<AddBackward0>)
Loss : tensor(0.2034, grad_fn=<AddBackward0>)
Loss : tensor(0.2185, grad_fn=<AddBackward0>)
Loss : tensor(0.2037, grad_fn=<AddBackward0>)
Loss : tensor(0.1991, grad_fn=<AddBackward0>)
Loss : tensor(0.2040, grad_fn=<AddBackward0>)
Loss : tensor(0.2187, grad_fn=<AddBackward0>)
Loss : tensor(0.1863, grad_fn=<AddBackward0>)
Loss : tensor(0.2627, grad_fn=<AddBackward0>)
Loss : tensor(0.2447, grad_fn=<AddBackward0>)
Loss : tensor(0.3036, grad_fn=<AddBackward0>)
Loss : tensor(0.2521, grad_fn=<AddBackward0>)
Loss : tensor(0.2381, grad_fn=<AddBackward0>)
Loss : tensor(0.1483, grad_fn=<AddBackward0>)
Loss : tensor(0.1864, grad_fn=<AddBackward0>)
Loss : tensor(0.2790, grad_fn=<AddBackward0>)
Loss : tensor(0.2466, grad_fn=<AddBackward0>)
Loss : tensor(0.2325, grad_fn=<AddBackward0>)
Loss : tensor(0.1584, grad_fn=<AddBackward0>)
Loss : tensor(0.2312, grad_fn=<AddBackward0>)
Loss : tensor(0.3594, grad_fn=<AddBackward0>)
Loss : tensor(0.2692, grad_fn=<AddBackward0>)
Loss : tensor(0.1423, grad_fn=<AddBackward0>)
Loss : tensor(0.2094, grad_fn=<AddBackward0>)
Loss : tensor(0.3048, grad_fn=<AddBackward0>)
Loss : tensor(0.2268, grad_fn=<AddBackward0>)
Loss : tensor(0.3026, grad_fn=<AddBackward0>)
Loss : tensor(0.2422, grad_fn=<AddBackward0>)
Loss : tensor(0.1521, grad_fn=<AddBackward0>)
Loss : tensor(0.2951, grad_fn=<AddBackward0>)
Loss : tensor(0.1831, grad_fn=<AddBackward0>)
Loss : tensor(0.3111, grad_fn=<AddBackward0>)
Loss : tensor(0.3033, grad_fn=<AddBackward0>)
Loss : tensor(0.2709, grad_fn=<AddBackward0>)
Loss : tensor(0.3458, grad_fn=<AddBackward0>)
Loss : tensor(0.3821, grad_fn=<AddBackward0>)
Loss : tensor(0.2450, grad_fn=<AddBackward0>)
Loss : tensor(0.3642, grad_fn=<AddBackward0>)
Loss : tensor(0.1727, grad_fn=<AddBackward0>)
Loss : tensor(0.2189, grad_fn=<AddBackward0>)
Loss : tensor(0.1961, grad_fn=<AddBackward0>)
Loss : tensor(0.1958, grad_fn=<AddBackward0>)
Loss : tensor(0.2174, grad_fn=<AddBackward0>)
Loss : tensor(0.2511, grad_fn=<AddBackward0>)
Loss : tensor(0.2470, grad_fn=<AddBackward0>)
Loss : tensor(0.2491, grad_fn=<AddBackward0>)
Loss : tensor(0.2775, grad_fn=<AddBackward0>)
Loss : tensor(0.2890, grad_fn=<AddBackward0>)
Loss : tensor(0.1724, grad_fn=<AddBackward0>)
Loss : tensor(0.3889, grad_fn=<AddBackward0>)
Loss : tensor(0.2011, grad_fn=<AddBackward0>)
Loss : tensor(0.2349, grad_fn=<AddBackward0>)
Loss : tensor(0.2956, grad_fn=<AddBackward0>)
Loss : tensor(0.4935, grad_fn=<AddBackward0>)
Loss : tensor(0.4102, grad_fn=<AddBackward0>)
Loss : tensor(0.2595, grad_fn=<AddBackward0>)
Loss : tensor(0.2881, grad_fn=<AddBackward0>)
Loss : tensor(0.2433, grad_fn=<AddBackward0>)
Loss : tensor(0.3254, grad_fn=<AddBackward0>)
Loss : tensor(0.2045, grad_fn=<AddBackward0>)
Loss : tensor(0.2755, grad_fn=<AddBackward0>)
Loss : tensor(0.3228, grad_fn=<AddBackward0>)
Loss : tensor(0.3313, grad_fn=<AddBackward0>)
Loss : tensor(0.2874, grad_fn=<AddBackward0>)
Loss : tensor(0.2417, grad_fn=<AddBackward0>)
Loss : tensor(0.2332, grad_fn=<AddBackward0>)
Loss : tensor(0.2843, grad_fn=<AddBackward0>)
Loss : tensor(0.2390, grad_fn=<AddBackward0>)
Loss : tensor(0.3618, grad_fn=<AddBackward0>)
Loss : tensor(0.1969, grad_fn=<AddBackward0>)
Loss : tensor(0.2631, grad_fn=<AddBackward0>)
Loss : tensor(0.3710, grad_fn=<AddBackward0>)
Loss : tensor(0.2505, grad_fn=<AddBackward0>)
Loss : tensor(0.2668, grad_fn=<AddBackward0>)
Loss : tensor(0.3365, grad_fn=<AddBackward0>)
Loss : tensor(0.3548, grad_fn=<AddBackward0>)
Loss : tensor(0.1735, grad_fn=<AddBackward0>)
Loss : tensor(0.2027, grad_fn=<AddBackward0>)
Loss : tensor(0.2041, grad_fn=<AddBackward0>)
Loss : tensor(0.1824, grad_fn=<AddBackward0>)
Loss : tensor(0.2337, grad_fn=<AddBackward0>)
Loss : tensor(0.1698, grad_fn=<AddBackward0>)
Loss : tensor(0.2214, grad_fn=<AddBackward0>)
Loss : tensor(0.2435, grad_fn=<AddBackward0>)
Loss : tensor(0.2694, grad_fn=<AddBackward0>)
Loss : tensor(0.2316, grad_fn=<AddBackward0>)
Loss : tensor(0.2373, grad_fn=<AddBackward0>)
Loss : tensor(0.2828, grad_fn=<AddBackward0>)
Loss : tensor(0.1778, grad_fn=<AddBackward0>)
Loss : tensor(0.1566, grad_fn=<AddBackward0>)
Loss : tensor(0.2414, grad_fn=<AddBackward0>)
Loss : tensor(0.1025, grad_fn=<AddBackward0>)
Loss : tensor(0.2778, grad_fn=<AddBackward0>)
Loss : tensor(0.2872, grad_fn=<AddBackward0>)
Loss : tensor(0.3692, grad_fn=<AddBackward0>)
Loss : tensor(0.2671, grad_fn=<AddBackward0>)
Loss : tensor(0.2173, grad_fn=<AddBackward0>)
Loss : tensor(0.2529, grad_fn=<AddBackward0>)
Loss : tensor(0.3110, grad_fn=<AddBackward0>)
Loss : tensor(0.2212, grad_fn=<AddBackward0>)
Loss : tensor(0.2099, grad_fn=<AddBackward0>)
Loss : tensor(0.2569, grad_fn=<AddBackward0>)
Loss : tensor(0.2695, grad_fn=<AddBackward0>)
Loss : tensor(0.3104, grad_fn=<AddBackward0>)
Loss : tensor(0.2278, grad_fn=<AddBackward0>)
Loss : tensor(0.2540, grad_fn=<AddBackward0>)
Loss : tensor(0.2248, grad_fn=<AddBackward0>)
Loss : tensor(0.3463, grad_fn=<AddBackward0>)
Loss : tensor(0.2984, grad_fn=<AddBackward0>)
Loss : tensor(0.2100, grad_fn=<AddBackward0>)
Loss : tensor(0.2437, grad_fn=<AddBackward0>)
Loss : tensor(0.2349, grad_fn=<AddBackward0>)
Loss : tensor(0.2144, grad_fn=<AddBackward0>)
Loss : tensor(0.2034, grad_fn=<AddBackward0>)
Loss : tensor(0.2444, grad_fn=<AddBackward0>)
Loss : tensor(0.3158, grad_fn=<AddBackward0>)
Loss : tensor(0.1825, grad_fn=<AddBackward0>)
Loss : tensor(0.2694, grad_fn=<AddBackward0>)
Loss : tensor(0.2478, grad_fn=<AddBackward0>)
Loss : tensor(0.2397, grad_fn=<AddBackward0>)
Loss : tensor(0.2440, grad_fn=<AddBackward0>)
Loss : tensor(0.2888, grad_fn=<AddBackward0>)
Loss : tensor(0.1748, grad_fn=<AddBackward0>)
Loss : tensor(0.2113, grad_fn=<AddBackward0>)
Loss : tensor(0.2452, grad_fn=<AddBackward0>)
Loss : tensor(0.2679, grad_fn=<AddBackward0>)
Loss : tensor(0.2233, grad_fn=<AddBackward0>)
Loss : tensor(0.2405, grad_fn=<AddBackward0>)
Loss : tensor(0.1855, grad_fn=<AddBackward0>)
Loss : tensor(0.2998, grad_fn=<AddBackward0>)
Loss : tensor(0.2910, grad_fn=<AddBackward0>)
Loss : tensor(0.3189, grad_fn=<AddBackward0>)
Loss : tensor(0.2239, grad_fn=<AddBackward0>)
Loss : tensor(0.2402, grad_fn=<AddBackward0>)
Loss : tensor(0.1869, grad_fn=<AddBackward0>)
Loss : tensor(0.1796, grad_fn=<AddBackward0>)
Loss : tensor(0.2763, grad_fn=<AddBackward0>)
Loss : tensor(0.3894, grad_fn=<AddBackward0>)
Loss : tensor(0.2921, grad_fn=<AddBackward0>)
Loss : tensor(0.2434, grad_fn=<AddBackward0>)
Loss : tensor(0.2368, grad_fn=<AddBackward0>)
Loss : tensor(0.1727, grad_fn=<AddBackward0>)
Loss : tensor(0.1341, grad_fn=<AddBackward0>)
Loss : tensor(0.2960, grad_fn=<AddBackward0>)
Loss : tensor(0.3690, grad_fn=<AddBackward0>)
Loss : tensor(0.2207, grad_fn=<AddBackward0>)
Loss : tensor(0.3010, grad_fn=<AddBackward0>)
Loss : tensor(0.1758, grad_fn=<AddBackward0>)
Loss : tensor(0.2680, grad_fn=<AddBackward0>)
Loss : tensor(0.2856, grad_fn=<AddBackward0>)
Loss : tensor(0.1153, grad_fn=<AddBackward0>)
Loss : tensor(0.2360, grad_fn=<AddBackward0>)
Loss : tensor(0.3138, grad_fn=<AddBackward0>)
Loss : tensor(0.2524, grad_fn=<AddBackward0>)
Loss : tensor(0.2203, grad_fn=<AddBackward0>)
Loss : tensor(0.1656, grad_fn=<AddBackward0>)
Loss : tensor(0.2610, grad_fn=<AddBackward0>)
Loss : tensor(0.1941, grad_fn=<AddBackward0>)
Loss : tensor(0.2048, grad_fn=<AddBackward0>)
Loss : tensor(0.2538, grad_fn=<AddBackward0>)
Loss : tensor(0.2031, grad_fn=<AddBackward0>)
Loss : tensor(0.2135, grad_fn=<AddBackward0>)
Loss : tensor(0.1787, grad_fn=<AddBackward0>)
Loss : tensor(0.2853, grad_fn=<AddBackward0>)
Loss : tensor(0.2998, grad_fn=<AddBackward0>)
Loss : tensor(0.2218, grad_fn=<AddBackward0>)
Loss : tensor(0.2669, grad_fn=<AddBackward0>)
Loss : tensor(0.1359, grad_fn=<AddBackward0>)
Loss : tensor(0.2439, grad_fn=<AddBackward0>)
Loss : tensor(0.2173, grad_fn=<AddBackward0>)
Loss : tensor(0.2688, grad_fn=<AddBackward0>)
Loss : tensor(0.1787, grad_fn=<AddBackward0>)
Loss : tensor(0.1552, grad_fn=<AddBackward0>)
Loss : tensor(0.2834, grad_fn=<AddBackward0>)
Loss : tensor(0.3052, grad_fn=<AddBackward0>)
Loss : tensor(0.2676, grad_fn=<AddBackward0>)
Loss : tensor(0.2734, grad_fn=<AddBackward0>)
Loss : tensor(0.2293, grad_fn=<AddBackward0>)
Loss : tensor(0.4308, grad_fn=<AddBackward0>)
Loss : tensor(0.1863, grad_fn=<AddBackward0>)
Loss : tensor(0.1992, grad_fn=<AddBackward0>)
Loss : tensor(0.1949, grad_fn=<AddBackward0>)
Loss : tensor(0.2513, grad_fn=<AddBackward0>)
Loss : tensor(0.1052, grad_fn=<AddBackward0>)
Loss : tensor(0.1898, grad_fn=<AddBackward0>)
Loss : tensor(0.1808, grad_fn=<AddBackward0>)
Loss : tensor(0.1333, grad_fn=<AddBackward0>)
Loss : tensor(0.2424, grad_fn=<AddBackward0>)
Loss : tensor(0.2324, grad_fn=<AddBackward0>)
Loss : tensor(0.2664, grad_fn=<AddBackward0>)
Loss : tensor(0.1693, grad_fn=<AddBackward0>)
Loss : tensor(0.1702, grad_fn=<AddBackward0>)
Loss : tensor(0.1793, grad_fn=<AddBackward0>)
Loss : tensor(0.1752, grad_fn=<AddBackward0>)
Loss : tensor(0.1817, grad_fn=<AddBackward0>)
Loss : tensor(0.4707, grad_fn=<AddBackward0>)
Loss : tensor(0.1667, grad_fn=<AddBackward0>)
Loss : tensor(0.1711, grad_fn=<AddBackward0>)
Loss : tensor(0.1705, grad_fn=<AddBackward0>)
Loss : tensor(0.2754, grad_fn=<AddBackward0>)
Loss : tensor(0.2980, grad_fn=<AddBackward0>)
Loss : tensor(0.1215, grad_fn=<AddBackward0>)
Loss : tensor(0.2632, grad_fn=<AddBackward0>)
Loss : tensor(0.3004, grad_fn=<AddBackward0>)
Loss : tensor(0.1809, grad_fn=<AddBackward0>)
Loss : tensor(0.1979, grad_fn=<AddBackward0>)
Loss : tensor(0.1237, grad_fn=<AddBackward0>)
Loss : tensor(0.2911, grad_fn=<AddBackward0>)
Loss : tensor(0.1673, grad_fn=<AddBackward0>)
Loss : tensor(0.1499, grad_fn=<AddBackward0>)
Loss : tensor(0.1604, grad_fn=<AddBackward0>)
Loss : tensor(0.2880, grad_fn=<AddBackward0>)
Loss : tensor(0.3216, grad_fn=<AddBackward0>)
Loss : tensor(0.2017, grad_fn=<AddBackward0>)
Loss : tensor(0.2421, grad_fn=<AddBackward0>)
Loss : tensor(0.1780, grad_fn=<AddBackward0>)
Loss : tensor(0.2173, grad_fn=<AddBackward0>)
Loss : tensor(0.1380, grad_fn=<AddBackward0>)
Loss : tensor(0.1350, grad_fn=<AddBackward0>)
Loss : tensor(0.1934, grad_fn=<AddBackward0>)
Loss : tensor(0.1890, grad_fn=<AddBackward0>)
Loss : tensor(0.2772, grad_fn=<AddBackward0>)
Loss : tensor(0.1748, grad_fn=<AddBackward0>)
Loss : tensor(0.1891, grad_fn=<AddBackward0>)
Loss : tensor(0.2765, grad_fn=<AddBackward0>)
Loss : tensor(0.1392, grad_fn=<AddBackward0>)
Loss : tensor(0.2661, grad_fn=<AddBackward0>)
Loss : tensor(0.1216, grad_fn=<AddBackward0>)
Loss : tensor(0.2158, grad_fn=<AddBackward0>)
Loss : tensor(0.1396, grad_fn=<AddBackward0>)
Loss : tensor(0.1809, grad_fn=<AddBackward0>)
Loss : tensor(0.2732, grad_fn=<AddBackward0>)
Loss : tensor(0.2457, grad_fn=<AddBackward0>)
Loss : tensor(0.1880, grad_fn=<AddBackward0>)
Loss : tensor(0.1756, grad_fn=<AddBackward0>)
Loss : tensor(0.3015, grad_fn=<AddBackward0>)
Loss : tensor(0.2232, grad_fn=<AddBackward0>)
Loss : tensor(0.2605, grad_fn=<AddBackward0>)
Loss : tensor(0.2884, grad_fn=<AddBackward0>)
Loss : tensor(0.1796, grad_fn=<AddBackward0>)
Loss : tensor(0.2038, grad_fn=<AddBackward0>)
Loss : tensor(0.2517, grad_fn=<AddBackward0>)
Loss : tensor(0.2091, grad_fn=<AddBackward0>)
Loss : tensor(0.2365, grad_fn=<AddBackward0>)
Loss : tensor(0.2095, grad_fn=<AddBackward0>)
Loss : tensor(0.3246, grad_fn=<AddBackward0>)
Loss : tensor(0.2295, grad_fn=<AddBackward0>)
Loss : tensor(0.1123, grad_fn=<AddBackward0>)
Loss : tensor(0.1662, grad_fn=<AddBackward0>)
Loss : tensor(0.1206, grad_fn=<AddBackward0>)
Loss : tensor(0.1730, grad_fn=<AddBackward0>)
Loss : tensor(0.2390, grad_fn=<AddBackward0>)
Loss : tensor(0.1634, grad_fn=<AddBackward0>)
Loss : tensor(0.1590, grad_fn=<AddBackward0>)
Loss : tensor(0.2368, grad_fn=<AddBackward0>)
Loss : tensor(0.2075, grad_fn=<AddBackward0>)
Loss : tensor(0.1368, grad_fn=<AddBackward0>)
Loss : tensor(0.1551, grad_fn=<AddBackward0>)
Loss : tensor(0.1761, grad_fn=<AddBackward0>)
Loss : tensor(0.2644, grad_fn=<AddBackward0>)
Loss : tensor(0.0967, grad_fn=<AddBackward0>)
Loss : tensor(0.2225, grad_fn=<AddBackward0>)
Loss : tensor(0.3177, grad_fn=<AddBackward0>)
Loss : tensor(0.1583, grad_fn=<AddBackward0>)
Loss : tensor(0.2532, grad_fn=<AddBackward0>)
Loss : tensor(0.2236, grad_fn=<AddBackward0>)
Loss : tensor(0.2196, grad_fn=<AddBackward0>)
Loss : tensor(0.2080, grad_fn=<AddBackward0>)
Loss : tensor(0.1760, grad_fn=<AddBackward0>)
Loss : tensor(0.3005, grad_fn=<AddBackward0>)
Loss : tensor(0.2212, grad_fn=<AddBackward0>)
Loss : tensor(0.1946, grad_fn=<AddBackward0>)
Loss : tensor(0.2850, grad_fn=<AddBackward0>)
Loss : tensor(0.2655, grad_fn=<AddBackward0>)
Loss : tensor(0.2401, grad_fn=<AddBackward0>)
Loss : tensor(0.2406, grad_fn=<AddBackward0>)
Loss : tensor(0.2167, grad_fn=<AddBackward0>)
Loss : tensor(0.2517, grad_fn=<AddBackward0>)
Loss : tensor(0.2804, grad_fn=<AddBackward0>)
Loss : tensor(0.2085, grad_fn=<AddBackward0>)
Loss : tensor(0.2000, grad_fn=<AddBackward0>)
Loss : tensor(0.2092, grad_fn=<AddBackward0>)
Loss : tensor(0.2248, grad_fn=<AddBackward0>)
Loss : tensor(0.1778, grad_fn=<AddBackward0>)
Loss : tensor(0.1140, grad_fn=<AddBackward0>)
Loss : tensor(0.2501, grad_fn=<AddBackward0>)
Loss : tensor(0.2853, grad_fn=<AddBackward0>)
Loss : tensor(0.2022, grad_fn=<AddBackward0>)
Loss : tensor(0.1462, grad_fn=<AddBackward0>)
Loss : tensor(0.2375, grad_fn=<AddBackward0>)
Loss : tensor(0.1753, grad_fn=<AddBackward0>)
Loss : tensor(0.2155, grad_fn=<AddBackward0>)
Loss : tensor(0.3218, grad_fn=<AddBackward0>)
Loss : tensor(0.2795, grad_fn=<AddBackward0>)
Loss : tensor(0.2488, grad_fn=<AddBackward0>)
Loss : tensor(0.1857, grad_fn=<AddBackward0>)
Loss : tensor(0.2472, grad_fn=<AddBackward0>)
Loss : tensor(0.1975, grad_fn=<AddBackward0>)
Loss : tensor(0.3245, grad_fn=<AddBackward0>)
Loss : tensor(0.1162, grad_fn=<AddBackward0>)
Loss : tensor(0.2556, grad_fn=<AddBackward0>)
Loss : tensor(0.2447, grad_fn=<AddBackward0>)
Loss : tensor(0.2864, grad_fn=<AddBackward0>)
Loss : tensor(0.1340, grad_fn=<AddBackward0>)
Loss : tensor(0.1429, grad_fn=<AddBackward0>)
Loss : tensor(0.2760, grad_fn=<AddBackward0>)
Loss : tensor(0.2193, grad_fn=<AddBackward0>)
Loss : tensor(0.2710, grad_fn=<AddBackward0>)
Loss : tensor(0.2053, grad_fn=<AddBackward0>)
Loss : tensor(0.1672, grad_fn=<AddBackward0>)
Loss : tensor(0.2902, grad_fn=<AddBackward0>)
Loss : tensor(0.2374, grad_fn=<AddBackward0>)
Loss : tensor(0.2429, grad_fn=<AddBackward0>)
Loss : tensor(0.1110, grad_fn=<AddBackward0>)
Loss : tensor(0.1681, grad_fn=<AddBackward0>)
Loss : tensor(0.2326, grad_fn=<AddBackward0>)
Loss : tensor(0.2314, grad_fn=<AddBackward0>)
Loss : tensor(0.1367, grad_fn=<AddBackward0>)
Loss : tensor(0.2538, grad_fn=<AddBackward0>)
Loss : tensor(0.2379, grad_fn=<AddBackward0>)
Loss : tensor(0.1957, grad_fn=<AddBackward0>)
Loss : tensor(0.2202, grad_fn=<AddBackward0>)
Loss : tensor(0.2634, grad_fn=<AddBackward0>)
Loss : tensor(0.1775, grad_fn=<AddBackward0>)
Loss : tensor(0.2928, grad_fn=<AddBackward0>)
Loss : tensor(0.2508, grad_fn=<AddBackward0>)
Loss : tensor(0.1768, grad_fn=<AddBackward0>)
Loss : tensor(0.2266, grad_fn=<AddBackward0>)
Loss : tensor(0.2132, grad_fn=<AddBackward0>)
Loss : tensor(0.1962, grad_fn=<AddBackward0>)
Loss : tensor(0.3284, grad_fn=<AddBackward0>)
Loss : tensor(0.3649, grad_fn=<AddBackward0>)
Loss : tensor(0.2409, grad_fn=<AddBackward0>)
Loss : tensor(0.2387, grad_fn=<AddBackward0>)
Loss : tensor(0.1570, grad_fn=<AddBackward0>)
Loss : tensor(0.1790, grad_fn=<AddBackward0>)
Loss : tensor(0.1179, grad_fn=<AddBackward0>)
Loss : tensor(0.2233, grad_fn=<AddBackward0>)
Loss : tensor(0.2445, grad_fn=<AddBackward0>)
Loss : tensor(0.1520, grad_fn=<AddBackward0>)
Loss : tensor(0.2161, grad_fn=<AddBackward0>)
Loss : tensor(0.2200, grad_fn=<AddBackward0>)
Loss : tensor(0.1597, grad_fn=<AddBackward0>)
Loss : tensor(0.2274, grad_fn=<AddBackward0>)
Loss : tensor(0.1736, grad_fn=<AddBackward0>)
Loss : tensor(0.2683, grad_fn=<AddBackward0>)
Loss : tensor(0.1881, grad_fn=<AddBackward0>)
Loss : tensor(0.2859, grad_fn=<AddBackward0>)
Loss : tensor(0.2794, grad_fn=<AddBackward0>)
Loss : tensor(0.2585, grad_fn=<AddBackward0>)
Loss : tensor(0.2214, grad_fn=<AddBackward0>)
Loss : tensor(0.3565, grad_fn=<AddBackward0>)
Loss : tensor(0.3124, grad_fn=<AddBackward0>)
Loss : tensor(0.2407, grad_fn=<AddBackward0>)
Loss : tensor(0.2038, grad_fn=<AddBackward0>)
Loss : tensor(0.2385, grad_fn=<AddBackward0>)
Loss : tensor(0.1826, grad_fn=<AddBackward0>)
Loss : tensor(0.2064, grad_fn=<AddBackward0>)
Loss : tensor(0.1727, grad_fn=<AddBackward0>)
Loss : tensor(0.2382, grad_fn=<AddBackward0>)
Loss : tensor(0.2406, grad_fn=<AddBackward0>)
Loss : tensor(0.2392, grad_fn=<AddBackward0>)
Loss : tensor(0.3071, grad_fn=<AddBackward0>)
Loss : tensor(0.2120, grad_fn=<AddBackward0>)
Loss : tensor(0.1592, grad_fn=<AddBackward0>)
Loss : tensor(0.1638, grad_fn=<AddBackward0>)
Loss : tensor(0.3131, grad_fn=<AddBackward0>)
Loss : tensor(0.2837, grad_fn=<AddBackward0>)
Loss : tensor(0.3337, grad_fn=<AddBackward0>)
Loss : tensor(0.2219, grad_fn=<AddBackward0>)
Loss : tensor(0.2218, grad_fn=<AddBackward0>)
Loss : tensor(0.1015, grad_fn=<AddBackward0>)
Loss : tensor(0.1770, grad_fn=<AddBackward0>)
Loss : tensor(0.1663, grad_fn=<AddBackward0>)
Loss : tensor(0.1831, grad_fn=<AddBackward0>)
Loss : tensor(0.2503, grad_fn=<AddBackward0>)
Loss : tensor(0.1554, grad_fn=<AddBackward0>)
Loss : tensor(0.2417, grad_fn=<AddBackward0>)
Loss : tensor(0.3232, grad_fn=<AddBackward0>)
Loss : tensor(0.2951, grad_fn=<AddBackward0>)
Loss : tensor(0.2004, grad_fn=<AddBackward0>)
Loss : tensor(0.3536, grad_fn=<AddBackward0>)
Loss : tensor(0.1445, grad_fn=<AddBackward0>)
Loss : tensor(0.1515, grad_fn=<AddBackward0>)
Loss : tensor(0.2881, grad_fn=<AddBackward0>)
Loss : tensor(0.2296, grad_fn=<AddBackward0>)
Loss : tensor(0.2533, grad_fn=<AddBackward0>)
Loss : tensor(0.2571, grad_fn=<AddBackward0>)
Loss : tensor(0.1642, grad_fn=<AddBackward0>)
Loss : tensor(0.2201, grad_fn=<AddBackward0>)
Loss : tensor(0.2108, grad_fn=<AddBackward0>)
Loss : tensor(0.3042, grad_fn=<AddBackward0>)
Loss : tensor(0.2311, grad_fn=<AddBackward0>)
Loss : tensor(0.2319, grad_fn=<AddBackward0>)
